Title,Company,Level,Responsibility,Link
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate, Strong written and verbal communication skills,https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate," Experience within a trucking company is an asset, but not required",https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate," Manages time, priorities and projects with precision and appropriate tools",https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate, Persistent; takes initiatives and sustains action over time in attaining significant results,https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate, Leverages strong internal & external partnerships to improve efficiencies,https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate, Superior customer service skills,https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate, Takes initiative and recognizes tasks that need to be completed without the guidance of the General Manager,https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate," Knowledge of other language(s) is an asset, but not required",https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate," Full Health Benefits, including dental and vision",https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate, 2 weeks paid vacation,https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate, Complimentary snacks and beverages,https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate, Friendly and professional large open concept office,https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
COMMISSION ONLY FREIGHT BROKER - Richmond Hill,Freight Fox Inc.,Associate, Opportunities for advancement,https://ca.linkedin.com/jobs/view/commission-only-freight-broker-richmond-hill-at-freight-fox-inc-1766010029?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=2&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Receives and responds to plan enquires and requests from clients,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,"Calculates and processes timely payment of termination, retirement and death benefits for medium sized plans and reviews such for simple plans",https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Supports the relationship between clients and other members of consulting team,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Coordinates information flow between clients and trustees,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Reconciles plan assets and plan memberships,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Trains new analysts on systems and procedures,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Prepares year-end annual pension statements,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Prepares membership and asset data for actuarial valuations,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Applies and interprets pension benefit calculations in accordance with routine plan provisions and legislative requirements,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Works with pension databases,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Attends internal training sessions to build knowledge of industry topics and trends,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Participates in client meetings and presentations,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,"Assists with special projects, as required",https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,"Three to five years of Defined Benefit pension administration experience (completed complex retirement, termination, death and marriage breakdown calculations manually)",https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,"Post-secondary education (preferably in Mathematics, Statistics, Actuarial Science) or completed courses related to Pension Administration",https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Advance knowledge of Defined Benefit pension plans and provincial pension and tax legislation,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Experience reviewing pension calculations and member transactions,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Ability to lead projects by taking ownership and being accountable for assigned tasks,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Proven ability to manage multiple tasks simultaneously,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Excellent analytical and mathematical skills,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Senior Pension Analyst,Morneau Shepell,Not Applicable,Exceptional client service focus with strong professional acumen,https://ca.linkedin.com/jobs/view/senior-pension-analyst-at-morneau-shepell-1761747130?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=3&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,<strong><u>Digital Product Analytics:<br/></u></strong>,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Develop and execute analytics plans on large data sets representing the behaviors, demographics and product attribute of prospects and clients. ",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Use a variety of analytical methods (descriptive, diagnostic and predictive) to find actionable insights",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Based on evidence, make recommendations to leadership and stakeholders to support , strategies, multivariate and A/B testing and changes to RBCs digital products",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,<strong><u>Digital Data Collection:<br/></u></strong>,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,Develop Measurement Plans for digital products and features based on Objectives & Key Results,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Write and manage measurement plan, user stories and acceptance criteria pertaining to data collection implementations.",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,<strong><u>Digital Product Reporting and Presentations:<br/></u></strong>,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Establish Business Intelligence reporting that can be automated using reporting tools; Define, communicate and enforce reporting and analytics standards, policies and data governance",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Deliver clear, concise and timely reports and presentations identifying trends, issues and opportunities. ",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,<strong><u>Evolving Analytics Best Practices:<br/></u></strong>,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,Consult with digital team leaders to identify new tools and opportunities to increase business results,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"3+ years' experience in related digital product development, marketing analyst or data mining role",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,Ability to multi-task and prioritize/complete projects in a timely manner,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,Proven analytics and problem solving skills ,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,Strong drive and desire to understand relationship of organizational components,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"BA/BSc or above in mathematics, economics, statistics, computer science or related quantitative field",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Advanced experience with Python, R or Scala and proficiency in Excel ",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Knowledge of advanced digital analytics methodologies such as experimentation and testing, competitive analysis, surveys and market research.",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,Experience working with Hadoop or EMR and knowledge of other analytical programming language such as SAS or R,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Deep understanding of digital analytics, marketing analytics, data mining, experimentation and measurement",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,Strong team player with track record of collaboration and experience working as part of an agile team ,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Excellent verbal, written, communication and presentation skills ",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,Highly detail oriented and comfortable with large amounts of data,https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Experience with digital data collection tools such as Google Analytics, Adobe Analytics (Omniture), or Tealium",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Ability to code in JavaScript, JQuery, HTML and related web languages an asset",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Digital Insight Analytics",RBC,Not Applicable,"Experience with dashboard tools such as Tableau, Power BI, or Data Studio",https://ca.linkedin.com/jobs/view/manager-digital-insight-analytics-at-rbc-1681827571?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=4&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,Conduct and document monthly ECL variance review through the maintenance of a monthly ECL drivers’ dashboard.,https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,"Perform account level analysis of IFRS9 model output, analyzing exceptions to identify any mapping or data quality issues and developing recommendations for action if required. ",https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,"Execute business acceptance testing (BAT) for all Retail IFRS9 ECL, Common Provisions Platform (CPP), Financial Reporting and Disclosures.",https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,Support the monthly ECL attribution analysis and transition reporting for both financial statement disclosure and management purposes. ,https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,Perform the required model and data adjustment analysis which includes calculation and documentation of all quantitatively derived QA measurements and Forward Looking Adjustment flooring,https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,Maintain and update process and SOX documentation as required.,https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,Function within a highly corroborative team environment and provide necessary cross-functional support.,https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,3+ years’ experience in credit risk modeling or operational reporting for either retail or wholesale products,https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,"Working knowledge of regulations and current regulatory issues related to stress testing, capital requirements and risk management. (e.g., CCAR, Basel)",https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,"Excellent application development and coding skills. Ability to synthesize modeling and measurement requirements and translate into modular or object oriented codes and sub routines (R, SAS, MATLAB, VBA, Python",https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,"Strong data organization and adept at manipulating large amounts of data (Advanced MS Excel/Access, SQL",https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,"Strong Quantitative modeling skills (e.g., advanced statistical models, econometric models)",https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,"Strong Communication skills (written & verbal), Spanish would be an asset.",https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Manager, Retail Provisions Data Analytics",Scotiabank,Not Applicable,"Previous experience in model governance, internal audit would be an asset",https://ca.linkedin.com/jobs/view/manager-retail-provisions-data-analytics-at-scotiabank-1755064773?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=5&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
General Accountant,Robert Half,Entry level, Excellent Communication 2. Comfortable with advanced level of excel ( Pivot Tables & V-Lookups) 3. Analytical and flexible to multi task 4. Previous exposure to large ERP system 5. Designated or close to designation 6. Ability to work within a team,https://ca.linkedin.com/jobs/view/general-accountant-at-robert-half-1758386160?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=6&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,"Responsible for the development, design, and implementation of application systems.",https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,"Designs and codes programs, including the ability to test their coding, find errors, and correct codes to provide quality coding.",https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,Interfaces with technical team to design and implement application systems.,https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,"Participate in all aspects of Big Data solution delivery life cycle including analysis, design, development, testing, production deployment, and support",https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,"Develop standardized practices for delivering new products and capabilities using Big Data technologies, including data acquisition, transformation, and analysis",https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,"Ensure Big Data practices integrate into overall data architectures and data management principles (e.g. data governance, data security, metadata, data quality)",https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,Assist in the development of comprehensive and strategic business cases used at management and executive levels for funding and scoping decisions on Big Data solutions,https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
